round,avg,prox,sim
0,0.10363732208750658,0.10363732208750658,0.10363732208750658
1,0.2700316288877175,0.2264891934633632,0.15213494992092777
2,0.3386399578281497,0.27108592514496577,0.22132314180284657
3,0.39891934633632053,0.3394306800210859,0.25761729045861886
4,0.42698998418555606,0.35972588297311553,0.3022667369530838
5,0.4405376910911966,0.3814443858724301,0.3090142329994729
6,0.4704533473906167,0.4059040590405904,0.3151818661043753
7,0.4796257248286768,0.413995782814971,0.3357933579335794
8,0.4809963099630997,0.434343700579863,0.36731681602530314
9,0.4937796520822352,0.4537954665260938,0.39156562994201377
10,0.48943068002108603,0.4445967316816026,0.4137322087506589
11,0.49583552978386924,0.4593832366895097,0.39973642593568787
12,0.49525566684238265,0.4679230363732209,0.4363468634686347
13,0.4990247759620452,0.4785714285714286,0.44064312071692147
14,0.4979177648919347,0.478360569319979,0.465919873484449
15,0.5045071164997363,0.49088033737480236,0.4722192936215077
16,0.5127833421191356,0.5017923036373221,0.4804691618344755
17,0.5225355824986823,0.5089878755930416,0.4707432788613601
18,0.5233526620980496,0.5227464417501319,0.4813916710595678
19,0.5268318397469689,0.5226937269372693,0.49053769109119655
20,0.5406167633104904,0.5442540853979968,0.49095940959409595
21,0.5447285187137586,0.539799683711123,0.5121244069583553
22,0.5487348444913019,0.5357933579335793,0.49501845018450186
23,0.5534264628360569,0.5397469688982603,0.5076963626779125
24,0.559040590405904,0.5387453874538745,0.5034791776489194
25,0.5594623089088033,0.5386663152345809,0.5087243015287295
26,0.5601476014760148,0.5370848708487084,0.510411175540327
27,0.5624670532419611,0.540590405904059,0.513837638376384
28,0.5661834475487613,0.5385081707959937,0.512967843964154
29,0.5657880864522932,0.5330785450711648,0.5151555086979441
30,0.5696889826041118,0.5298892988929889,0.513995782814971
31,0.5737480231945178,0.5365050079072219,0.5191881918819188
32,0.5766736953083816,0.5496837111228255,0.5197416974169743
33,0.578492356352135,0.5531101739588824,0.5189509752240379
34,0.5808645229309436,0.5606220347917764,0.5162098049551925
35,0.582683183974697,0.5721929362150765,0.5173695308381655
36,0.5810753821823932,0.5747759620453348,0.5170795993674222
37,0.5853452820242488,0.5689509752240379,0.5087770163415919
38,0.5885081707959937,0.5779652082235108,0.5144702161307327
39,0.5952029520295202,0.593384290985767,0.5186083289404323
40,0.5986030574591461,0.5921982076963626,0.522509225092251
41,0.5952556668423828,0.5883500263574064,0.5198734844491302
42,0.5958882445967316,0.5838692672641012,0.5183447548761202
43,0.5954665260938324,0.5865050079072219,0.5216921454928836
44,0.594148655772272,0.594122298365841,0.5181075382182393
45,0.5919082762256194,0.5897469688982604,0.5137058513442276
46,0.6023194517659461,0.6024512387981024,0.5173695308381655
47,0.6032419609910384,0.5985767000527149,0.5187664733790195
48,0.6084080126515552,0.6055877701634158,0.5188982604111755
49,0.6109646810753823,0.6091460200316289,0.5225355824986821
50,0.6129151291512915,0.6134686346863468,0.5258566157090143
51,0.6136794939377965,0.6205587770163415,0.5225882973115445
52,0.6156826568265682,0.6253558249868212,0.5268845545598312
53,0.6143384290985766,0.6264628360569321,0.5294148655772272
54,0.61462836056932,0.6302319451765946,0.5343173431734318
55,0.6150764364786504,0.635239852398524,0.5350026357406431
56,0.615155508697944,0.6368212967843965,0.5400105429625726
57,0.6110173958882447,0.6427253558249868,0.5396151818661044
58,0.6124934106483924,0.6511070110701106,0.535740643120717
59,0.6074327886136004,0.6515814443858724,0.5371639430680022
60,0.6040590405904059,0.6511333684765419,0.5375856615709014
61,0.6079599367422244,0.653690036900369,0.5428307854507116
62,0.6108328940432262,0.6510279388508171,0.5505535055350554
63,0.6101739588824461,0.651897733263047,0.5512915129151292
64,0.6099367422245651,0.65392725355825,0.5512387981022667
65,0.6131523458091723,0.6544016868740117,0.5515550869794413
66,0.6105166051660517,0.6575118608328939,0.5531365313653136
67,0.6076963626779126,0.6504744333157617,0.5528202424881391
68,0.6022667369530837,0.6341328413284133,0.5575909330521878
69,0.6038481813389562,0.6340274117026886,0.558144438587243
70,0.6043753294675803,0.6538745387453874,0.5592250922509225
71,0.6063257775434896,0.6521349499209278,0.5631259884027411
72,0.6079599367422247,0.6604638903531892,0.5588297311544543
73,0.6088033737480231,0.6615709014232999,0.5602793885081707
74,0.6081707959936741,0.6510806536636795,0.56004217185029
75,0.6076172904586188,0.6412229836584081,0.5653663679493938
76,0.6093305218766474,0.632577754348972,0.5670005271481285
77,0.6100421718502899,0.6287032156035846,0.5723510806536636
78,0.6076172904586188,0.6247759620453347,0.5748286768581973
79,0.6020822351080654,0.625303110173959,0.5699525566684238
