round,avg,prox,sim
71,0.796124031007752,0.8324473975636766,0.8606312292358803
72,0.7973421926910299,0.8334440753045403,0.8613510520487264
73,0.7987264673311185,0.8353266888150609,0.8617386489479514
74,0.7998338870431894,0.8368770764119602,0.8618493909191584
75,0.8021594684385382,0.837984496124031,0.8622923588039867
76,0.803156146179402,0.8379844961240309,0.861904761904762
77,0.8047065337763013,0.8393133997785162,0.8606866002214838
78,0.8062015503875968,0.8397563676633445,0.8615725359911407
79,0.8068106312292359,0.8395348837209302,0.8612956810631229
80,0.8078626799557033,0.8405869324473976,0.8621816168327796
81,0.8081949058693245,0.8414728682170542,0.8612956810631229
82,0.8084163898117386,0.8419158361018825,0.862126245847176
83,0.810077519379845,0.8431339977851606,0.8638981173864895
84,0.8106312292358804,0.8433554817275747,0.8640088593576967
85,0.8105758582502768,0.8434662236987818,0.8632890365448506
86,0.8119601328903654,0.8434108527131783,0.8636766334440752
87,0.8123477297895901,0.8441306755260243,0.8632336655592469
88,0.8130675526024363,0.8440753045404209,0.8638981173864896
89,0.8129014396456256,0.8454042081949058,0.8630675526024362
90,0.813233665559247,0.8460686600221484,0.8653377630121816
91,0.8131782945736433,0.8453488372093023,0.8666666666666666
92,0.813233665559247,0.8459025470653377,0.8666112956810631
93,0.8138427464008858,0.8460686600221484,0.8652823920265781
94,0.8140088593576965,0.8466223698781837,0.8659468438538206
95,0.8147840531561462,0.8466223698781837,0.8658361018826135
96,0.8152270210409746,0.8477297895902547,0.8661683277962346
97,0.8150055370985603,0.848671096345515,0.8668327796234773
98,0.8166112956810632,0.8494462901439643,0.8669435215946844
99,0.8160022148394241,0.8493909191583611,0.867940199335548
100,0.8158361018826136,0.8492248062015503,0.8684939091915835
