round,avg,prox,sim
0,0.08952205882352941,0.08952205882352941,0.08952205882352941
1,0.2142331932773109,0.1603991596638656,0.1470325630252101
2,0.30354516806722687,0.2290703781512605,0.1746323529411765
3,0.34868697478991606,0.2792804621848739,0.21701680672268908
4,0.39845063025210087,0.32796743697478986,0.25829831932773106
5,0.4363970588235294,0.3702993697478991,0.28332457983193277
6,0.44708508403361347,0.3951155462184874,0.30795693277310926
7,0.471218487394958,0.4271008403361345,0.32555147058823525
8,0.48981092436974794,0.4507352941176471,0.34908088235294116
9,0.49892331932773104,0.469905462184874,0.3680672268907563
10,0.522452731092437,0.4919117647058824,0.3959033613445378
11,0.5404149159663867,0.5110556722689076,0.42171743697478986
12,0.548765756302521,0.5204306722689076,0.439968487394958
13,0.551969537815126,0.5248949579831933,0.46302521008403363
14,0.5618172268907564,0.5340336134453781,0.47938550420168063
15,0.5740283613445378,0.5451943277310924,0.4914915966386555
16,0.5821691176470588,0.556827731092437,0.5103203781512605
17,0.5951418067226892,0.5686974789915966,0.5239758403361344
18,0.6059086134453782,0.5735819327731092,0.5410714285714285
19,0.6131302521008405,0.5841386554621848,0.5473476890756305
20,0.6197216386554621,0.5919117647058822,0.5544117647058824
21,0.6237394957983194,0.598844537815126,0.5591649159663864
22,0.6294117647058824,0.6061974789915968,0.5713760504201683
23,0.6328518907563024,0.6116596638655463,0.5852415966386555
24,0.6338497899159663,0.6178571428571429,0.5950892857142858
25,0.6370798319327732,0.623424369747899,0.5972951680672268
26,0.6377888655462186,0.6293329831932774,0.5955094537815125
27,0.6387867647058824,0.6359506302521007,0.5985819327731093
28,0.6405987394957983,0.6394957983193278,0.6110294117647059
29,0.6407300420168067,0.6431460084033613,0.6109768907563027
30,0.6372636554621849,0.6464548319327732,0.6170693277310924
31,0.6387079831932775,0.6492647058823529,0.6209033613445378
32,0.6387342436974791,0.6518382352941176,0.6298844537815125
33,0.6405724789915966,0.6546218487394958,0.6314075630252101
34,0.6431985294117647,0.6580619747899159,0.6334033613445378
35,0.6461134453781513,0.6602678571428572,0.6369485294117646
36,0.6468224789915966,0.6630514705882352,0.6376838235294118
37,0.6479254201680672,0.6654936974789916,0.638813025210084
38,0.6498424369747899,0.666701680672269,0.6454831932773109
39,0.6508403361344537,0.6676207983193279,0.6427258403361343
40,0.6519695378151261,0.670561974789916,0.6432510504201682
41,0.6539128151260503,0.672951680672269,0.645745798319328
42,0.6534926470588235,0.6758665966386554,0.6477415966386555
