round,avg,prox,sim
0,0.09173881673881674,0.09173881673881674,0.09173881673881674
1,0.2435425685425685,0.2174242424242424,0.17453102453102454
2,0.3255050505050505,0.2979076479076479,0.21313131313131312
3,0.3713924963924964,0.3396825396825397,0.27575757575757576
4,0.40584415584415584,0.38582251082251084,0.319011544011544
5,0.44062049062049063,0.42676767676767674,0.3725108225108225
6,0.4653318903318904,0.4591991341991343,0.41396103896103903
7,0.483982683982684,0.4845598845598844,0.45371572871572874
8,0.5003968253968254,0.5044733044733044,0.4821789321789322
9,0.5178932178932178,0.5377705627705627,0.5086940836940836
10,0.5334415584415585,0.5523088023088022,0.5408008658008657
11,0.536075036075036,0.5648268398268398,0.565873015873016
12,0.5435064935064935,0.5750360750360749,0.58997113997114
13,0.5496031746031745,0.5857864357864356,0.6139610389610388
14,0.5545454545454546,0.5962842712842713,0.6323232323232323
15,0.5563131313131312,0.6073953823953823,0.6495310245310244
16,0.5616161616161616,0.6179292929292929,0.666017316017316
17,0.5634559884559884,0.6275974025974026,0.6742784992784995
18,0.5669913419913419,0.6356060606060606,0.6850649350649352
19,0.5691558441558441,0.6441558441558441,0.6968975468975469
20,0.5748556998556997,0.6488455988455988,0.7085137085137084
21,0.5788961038961038,0.6563131313131314,0.7137806637806637
22,0.5828643578643578,0.6627705627705628,0.7206349206349205
23,0.5854617604617605,0.6697691197691197,0.7276695526695528
24,0.5892496392496392,0.6744588744588744,0.7322510822510822
25,0.5939393939393939,0.6806637806637806,0.7375180375180374
26,0.5966810966810966,0.685064935064935,0.7399711399711398
27,0.6015873015873016,0.6893578643578643,0.7474025974025973
28,0.6053391053391052,0.6936147186147187,0.7512626262626262
29,0.6066017316017316,0.6975468975468976,0.7537157287157288
30,0.6103535353535352,0.7007575757575757,0.7601370851370851
31,0.6145743145743144,0.7052669552669553,0.7636363636363637
32,0.6153318903318903,0.7084776334776334,0.765981240981241
33,0.6179292929292929,0.7126984126984125,0.7686147186147186
34,0.6191919191919192,0.7161616161616161,0.7721139971139971
35,0.6210317460317459,0.7202741702741702,0.7752164502164501
36,0.6226190476190475,0.7229437229437229,0.7754329004329006
37,0.6234126984126984,0.7261904761904762,0.7795093795093796
38,0.624098124098124,0.729040404040404,0.780916305916306
39,0.6261904761904761,0.7331529581529582,0.7844155844155846
40,0.6258297258297257,0.7370851370851371,0.7843795093795095
41,0.6266233766233764,0.7413419913419914,0.7866883116883118
42,0.6272727272727272,0.7457792207792208,0.7908369408369409
43,0.6282106782106782,0.7491702741702742,0.7902597402597404
44,0.6271645021645021,0.7533189033189034,0.7931096681096682
45,0.6274531024531024,0.7554112554112554,0.7930375180375182
46,0.6275252525252525,0.7580086580086581,0.7946248196248197
47,0.6272727272727273,0.7605339105339106,0.7924963924963926
48,0.6283910533910534,0.7641053391053392,0.7919552669552671
49,0.6293650793650793,0.7653318903318903,0.7942279942279943
50,0.6295454545454545,0.7678571428571429,0.7955627705627707
51,0.6308441558441558,0.7703823953823955,0.796933621933622
52,0.6319624819624821,0.771789321789322,0.7982323232323234
53,0.6325757575757576,0.7731601731601732,0.7968614718614719
54,0.6332972582972584,0.7756854256854258,0.7970779220779223
55,0.6329365079365079,0.7772727272727273,0.7972582972582973
56,0.6348124098124098,0.7793290043290044,0.796933621933622
57,0.6375541125541127,0.7804112554112554,0.7969336219336219
58,0.6385281385281385,0.7821789321789323,0.7976551226551227
59,0.6414862914862915,0.7836940836940839,0.7993506493506496
60,0.6424963924963926,0.7847402597402598,0.8004329004329005
61,0.6447691197691199,0.7860750360750361,0.8024531024531025
62,0.6480519480519482,0.7875901875901877,0.8040043290043292
63,0.6510461760461762,0.7877344877344878,0.80487012987013
64,0.6537518037518036,0.7890331890331891,0.8065656565656566
65,0.6567460317460316,0.7897546897546898,0.8061688311688312
66,0.6594155844155842,0.7910533910533912,0.8069624819624821
67,0.663023088023088,0.7933261183261185,0.8077200577200578
68,0.666053391053391,0.7944083694083696,0.8064574314574315
69,0.6686868686868687,0.7959235209235208,0.8061688311688312
70,0.6734126984126984,0.7970418470418471,0.8075396825396826
71,0.6761544011544011,0.797979797979798,0.8082611832611833
72,0.6799062049062048,0.8003607503607505,0.8097402597402595
