round,avg,prox,sim
0,0.09072681704260653,0.09072681704260653,0.09072681704260653
1,0.24445488721804512,0.17781954887218046,0.13348997493734335
2,0.3483709273182957,0.2517857142857143,0.1599624060150376
3,0.41810776942355893,0.3097431077694236,0.22465538847117797
4,0.4887218045112783,0.3969924812030075,0.31130952380952376
5,0.5201441102756892,0.4345238095238095,0.35037593984962406
6,0.5390037593984962,0.4683897243107769,0.40673558897243106
7,0.5485902255639097,0.4948621553884711,0.43170426065162903
8,0.5528508771929825,0.5153822055137843,0.4629385964912281
9,0.5605263157894737,0.5253446115288222,0.4854949874686717
10,0.5708959899749374,0.5400375939849623,0.5228070175438597
11,0.5766917293233084,0.5589598997493734,0.5434523809523809
12,0.5821428571428572,0.5641290726817043,0.5586152882205514
13,0.5852443609022556,0.5731516290726816,0.5788847117794488
14,0.5906641604010026,0.5820175438596491,0.5803571428571428
15,0.5949561403508771,0.5899749373433583,0.5952694235588972
16,0.6005325814536341,0.6005325814536341,0.6047619047619048
17,0.6053884711779449,0.605983709273183,0.6109962406015036
18,0.6090852130325815,0.6094924812030075,0.6142543859649123
19,0.612092731829574,0.6137844611528822,0.6180764411027567
20,0.6142857142857144,0.619204260651629,0.6272556390977444
21,0.6162280701754387,0.6265977443609023,0.6341165413533835
22,0.6196741854636592,0.6302944862155389,0.6427318295739348
23,0.6208333333333333,0.6356516290726817,0.6488721804511278
24,0.6243421052631578,0.637750626566416,0.6519110275689224
25,0.6271929824561403,0.6433270676691729,0.6565162907268169
26,0.6286340852130325,0.6491541353383459,0.6625313283208021
27,0.6284774436090226,0.6515664160401003,0.6670739348370928
28,0.6306390977443609,0.6551065162907268,0.6715852130325815
29,0.6306704260651629,0.6569548872180451,0.6766290726817042
30,0.6312656641604011,0.6570175438596492,0.6796992481203008
31,0.6310150375939849,0.6579260651629072,0.6843984962406015
32,0.6324561403508772,0.6607769423558897,0.6880639097744362
33,0.6324874686716793,0.6630952380952381,0.6892230576441103
34,0.6328634085213032,0.6670426065162907,0.6920426065162907
35,0.6329260651629073,0.669016290726817,0.6954260651629074
36,0.6342105263157894,0.6716478696741854,0.6962719298245614
37,0.6366541353383459,0.6741228070175439,0.6974310776942356
