round,avg,prox,sim
47,0.8846857142857143,0.8835428571428571,0.9068571428571429
48,0.8854857142857142,0.8842285714285715,0.9062857142857144
49,0.8859428571428573,0.8837714285714287,0.908
50,0.8868571428571428,0.8853714285714287,0.9102857142857145
51,0.8875428571428573,0.8866285714285714,0.9097142857142858
52,0.8883428571428572,0.8874285714285715,0.9089142857142858
53,0.8876571428571429,0.8868571428571429,0.9098285714285714
54,0.8901714285714286,0.8898285714285715,0.9106285714285715
55,0.8904000000000001,0.8904000000000001,0.9142857142857143
56,0.8907428571428572,0.8896,0.9146285714285715
57,0.8890285714285714,0.8893714285714287,0.9157714285714286
58,0.8896000000000001,0.8894857142857144,0.9158857142857144
59,0.8909714285714286,0.8897142857142858,0.915657142857143
60,0.8913142857142857,0.8902857142857142,0.9162285714285716
61,0.8914285714285715,0.8912,0.9165714285714287
62,0.8915428571428573,0.8929142857142857,0.9165714285714285
63,0.891657142857143,0.8933714285714286,0.9166857142857143
64,0.8929142857142857,0.8933714285714288,0.9197714285714286
65,0.8934857142857142,0.8947428571428572,0.9193142857142858
66,0.8942857142857142,0.8939428571428572,0.9198857142857144
67,0.8950857142857143,0.8949714285714285,0.9218285714285716
68,0.8953142857142856,0.8956571428571428,0.9194285714285716
69,0.8956571428571429,0.8950857142857143,0.9203428571428572
70,0.8967999999999999,0.8969142857142857,0.92
71,0.8957714285714286,0.8977142857142858,0.9201142857142858
72,0.8971428571428572,0.8979428571428572,0.9212571428571431
73,0.8973714285714284,0.8969142857142856,0.9222857142857143
74,0.8973714285714286,0.8985142857142857,0.9227428571428571
75,0.8971428571428571,0.9,0.9248000000000001
76,0.8974857142857143,0.8990857142857143,0.9251428571428573
77,0.8980571428571428,0.8994285714285715,0.9228571428571429
78,0.8978285714285714,0.8993142857142857,0.9227428571428571
79,0.897942857142857,0.9006857142857144,0.923657142857143
80,0.8976000000000001,0.8993142857142858,0.9236571428571427
81,0.8978285714285715,0.8997714285714286,0.9244571428571429
82,0.8986285714285712,0.9003428571428571,0.9256
83,0.8995428571428572,0.8998857142857142,0.9260571428571428
84,0.8998857142857143,0.9006857142857142,0.9259428571428572
85,0.8997714285714286,0.9001142857142856,0.9257142857142857
86,0.9003428571428571,0.8998857142857143,0.9281142857142858
87,0.9005714285714286,0.9003428571428571,0.9278857142857143
88,0.9000000000000001,0.9005714285714285,0.927657142857143
89,0.9004571428571428,0.9006857142857141,0.9291428571428573
90,0.9002285714285715,0.901142857142857,0.9300571428571428
91,0.8998857142857143,0.9016,0.9298285714285716
92,0.900342857142857,0.9018285714285713,0.9302857142857144
93,0.9007999999999999,0.9017142857142857,0.9298285714285713
94,0.9020571428571428,0.9019428571428572,0.9314285714285715
95,0.9014857142857143,0.9014857142857142,0.9312000000000001
96,0.9011428571428571,0.9010285714285714,0.9305142857142858
97,0.9012571428571429,0.9012571428571429,0.9306285714285715
98,0.9022857142857144,0.9017142857142857,0.9302857142857144
99,0.9021714285714286,0.9017142857142857,0.9301714285714285
100,0.9027428571428573,0.9025142857142856,0.9291428571428573
101,0.9034285714285715,0.9028571428571428,0.9317714285714286
102,0.904,0.9029714285714285,0.9309714285714287
103,0.9035428571428571,0.9027428571428571,0.9311999999999999
104,0.904,0.9029714285714285,0.9322285714285714
105,0.9045714285714286,0.9025142857142856,0.9316571428571427
106,0.9041142857142858,0.9025142857142856,0.9326857142857142
107,0.9049142857142858,0.9037714285714286,0.931657142857143
108,0.904,0.9030857142857144,0.9322285714285714
109,0.9050285714285716,0.9036571428571429,0.9316571428571427
110,0.9045714285714287,0.904,0.9310857142857143
111,0.9043428571428572,0.9035428571428573,0.9309714285714284
112,0.9036571428571428,0.9030857142857143,0.9313142857142857
113,0.9041142857142856,0.9033142857142857,0.9306285714285712
114,0.9036571428571428,0.9029714285714284,0.9313142857142859
115,0.904,0.9029714285714284,0.9321142857142858
116,0.9037714285714286,0.9030857142857143,0.9332571428571427
117,0.9036571428571427,0.9032,0.9319999999999999
118,0.9035428571428571,0.9036571428571428,0.9329142857142859
119,0.9030857142857142,0.9027428571428571,0.9341714285714285
120,0.9035428571428572,0.9028571428571429,0.9349714285714285
121,0.9038857142857142,0.9028571428571428,0.9336000000000001
122,0.9036571428571428,0.9028571428571429,0.932457142857143
123,0.9035428571428571,0.9027428571428572,0.9333714285714285
124,0.9042285714285715,0.9030857142857142,0.9321142857142858
125,0.9032,0.9026285714285714,0.9342857142857144
126,0.9033142857142857,0.9022857142857144,0.9342857142857144
127,0.9049142857142858,0.9028571428571428,0.933142857142857
128,0.9046857142857143,0.902857142857143,0.9331428571428573
129,0.9047999999999999,0.9030857142857143,0.9322285714285714
130,0.9049142857142858,0.9035428571428572,0.9330285714285717
131,0.905257142857143,0.9037714285714287,0.9333714285714285
132,0.9052571428571429,0.9033142857142858,0.9338285714285713
133,0.9054857142857144,0.9038857142857144,0.9341714285714288
134,0.9059428571428572,0.9043428571428571,0.9336000000000001
135,0.9061714285714286,0.9046857142857143,0.9348571428571428
136,0.9069714285714284,0.9048000000000002,0.935657142857143
137,0.9067428571428572,0.9049142857142858,0.9350857142857143
138,0.9063999999999999,0.9049142857142858,0.9341714285714288
139,0.9067428571428572,0.904457142857143,0.9342857142857144
140,0.9074285714285716,0.904457142857143,0.9350857142857143
141,0.9075428571428572,0.9052571428571429,0.9365714285714286
142,0.9068571428571428,0.9050285714285715,0.9348571428571428
143,0.9078857142857143,0.9053714285714286,0.9346285714285715
144,0.9077714285714287,0.9051428571428572,0.9355428571428571
145,0.9082285714285714,0.9068571428571428,0.9362285714285714
146,0.9092571428571428,0.9066285714285716,0.9367999999999999
147,0.9101714285714286,0.9070857142857144,0.936457142857143
148,0.9102857142857143,0.9081142857142858,0.9361142857142856
149,0.9100571428571428,0.908,0.9357714285714285
150,0.9104,0.9075428571428571,0.9366857142857142
151,0.9098285714285712,0.9075428571428571,0.9362285714285714
152,0.9097142857142857,0.9075428571428571,0.937142857142857
153,0.9103999999999999,0.9069714285714284,0.9364571428571428
154,0.9098285714285714,0.9078857142857143,0.9367999999999999
155,0.9093714285714285,0.9072,0.936457142857143
156,0.9097142857142856,0.9075428571428571,0.9370285714285714
157,0.9093714285714285,0.907542857142857,0.9386285714285714
158,0.9092571428571428,0.9071999999999999,0.9370285714285714
159,0.9090285714285713,0.9068571428571428,0.9363428571428571
160,0.9086857142857141,0.9070857142857142,0.9373714285714285
161,0.9089142857142858,0.9079999999999999,0.9369142857142858
162,0.9084571428571429,0.9072,0.9369142857142858
163,0.9085714285714287,0.9081142857142858,0.9373714285714285
164,0.9083428571428572,0.9078857142857144,0.9384
