round,avg,prox,sim
0,0.49054945054945054,0.49054945054945054,0.49054945054945054
1,0.4984615384615385,0.4907692307692307,0.4947252747252747
2,0.497142857142857,0.48835164835164835,0.4905494505494504
3,0.48615384615384605,0.48307692307692307,0.48527472527472526
4,0.487032967032967,0.4815384615384615,0.48681318681318664
5,0.4885714285714286,0.4793406593406594,0.4914285714285713
6,0.4885714285714285,0.4795604395604396,0.4881318681318681
7,0.4885714285714285,0.4793406593406594,0.48703296703296695
8,0.4859340659340659,0.48197802197802203,0.48593406593406596
9,0.48703296703296695,0.47934065934065934,0.4894505494505495
10,0.4817582417582418,0.47912087912087914,0.48703296703296695
11,0.4872527472527473,0.47824175824175824,0.4914285714285714
12,0.48615384615384616,0.48043956043956043,0.49120879120879124
13,0.49362637362637357,0.4815384615384615,0.49582417582417576
14,0.49516483516483517,0.4808791208791209,0.4916483516483517
15,0.49758241758241745,0.478901098901099,0.4991208791208791
16,0.5002197802197802,0.4780219780219779,0.4960439560439562
17,0.49890109890109885,0.476043956043956,0.49582417582417576
18,0.49978021978021975,0.4767032967032966,0.5013186813186813
19,0.4986813186813187,0.47758241758241765,0.49758241758241756
20,0.49890109890109885,0.4789010989010989,0.4978021978021978
21,0.5026373626373626,0.4767032967032968,0.49692307692307686
22,0.5092307692307692,0.47758241758241765,0.4984615384615384
23,0.5096703296703298,0.4786813186813186,0.5004395604395604
24,0.5142857142857143,0.4767032967032967,0.5017582417582418
25,0.5167032967032966,0.47626373626373625,0.5063736263736263
26,0.5215384615384616,0.47758241758241765,0.5162637362637362
27,0.5195604395604395,0.47780219780219785,0.5191208791208791
28,0.5215384615384616,0.4786813186813186,0.5175824175824176
29,0.5193406593406594,0.47714285714285715,0.5186813186813186
30,0.5200000000000001,0.47780219780219774,0.5182417582417582
31,0.5221978021978022,0.4786813186813187,0.5276923076923078
32,0.5279120879120879,0.47758241758241754,0.5276923076923077
33,0.5312087912087913,0.47846153846153855,0.5292307692307693
34,0.5404395604395605,0.47758241758241765,0.5351648351648353
35,0.54,0.47934065934065934,0.5424175824175824
36,0.5410989010989011,0.47978021978021984,0.5397802197802198
37,0.5459340659340659,0.4786813186813186,0.5534065934065936
38,0.5516483516483516,0.4782417582417582,0.5529670329670331
39,0.5531868131868131,0.47934065934065934,0.5564835164835166
40,0.5567032967032967,0.4821978021978022,0.5562637362637363
41,0.5553846153846155,0.4817582417582418,0.5613186813186813
42,0.5593406593406595,0.4821978021978022,0.5547252747252748
43,0.5674725274725275,0.4821978021978022,0.5681318681318683
44,0.5654945054945054,0.4828571428571428,0.5652747252747254
45,0.567032967032967,0.48241758241758237,0.5591208791208793
46,0.5621978021978022,0.48065934065934063,0.5582417582417584
47,0.5604395604395604,0.48000000000000004,0.5582417582417583
48,0.5641758241758242,0.4810989010989011,0.5650549450549451
49,0.5661538461538461,0.47780219780219785,0.5665934065934066
50,0.5690109890109891,0.4786813186813186,0.5683516483516483
51,0.569010989010989,0.4789010989010989,0.5674725274725275
52,0.5643956043956044,0.4782417582417582,0.5621978021978024
53,0.5654945054945055,0.47780219780219774,0.5687912087912088
54,0.5663736263736264,0.478021978021978,0.5643956043956044
55,0.5646153846153847,0.4773626373626373,0.5672527472527472
56,0.5720879120879121,0.47758241758241754,0.5654945054945054
57,0.570989010989011,0.47912087912087903,0.5692307692307692
58,0.5742857142857142,0.47934065934065934,0.569010989010989
59,0.5718681318681319,0.48087912087912077,0.5679120879120879
60,0.5727472527472528,0.48065934065934063,0.5731868131868132
61,0.5745054945054945,0.47824175824175824,0.5703296703296705
62,0.5709890109890111,0.4795604395604395,0.5758241758241758
63,0.5729670329670329,0.47978021978021973,0.5672527472527472
64,0.5672527472527473,0.48000000000000004,0.5672527472527474
65,0.5720879120879122,0.478021978021978,0.5628571428571431
66,0.5782417582417583,0.47912087912087914,0.570989010989011
67,0.5707692307692308,0.4815384615384615,0.5758241758241758
68,0.5714285714285714,0.4802197802197802,0.5698901098901099
69,0.5747252747252747,0.47978021978021973,0.5734065934065935
70,0.5773626373626375,0.4804395604395604,0.5760439560439561
71,0.5780219780219781,0.4793406593406594,0.5775824175824176
72,0.5815384615384616,0.478021978021978,0.5850549450549452
73,0.5764835164835165,0.4786813186813186,0.5782417582417584
74,0.5745054945054945,0.47912087912087903,0.56989010989011
75,0.5797802197802198,0.4802197802197802,0.5775824175824176
76,0.5802197802197803,0.47824175824175824,0.578901098901099
77,0.5784615384615385,0.4802197802197802,0.5734065934065935
78,0.580879120879121,0.48000000000000004,0.5810989010989012
79,0.5782417582417583,0.47846153846153844,0.5740659340659342
80,0.5767032967032969,0.47780219780219774,0.5786813186813187
81,0.5813186813186814,0.478021978021978,0.5778021978021979
82,0.5758241758241758,0.478021978021978,0.5740659340659342
83,0.5764835164835164,0.476043956043956,0.5795604395604395
84,0.5745054945054945,0.47626373626373625,0.5758241758241758
85,0.5782417582417583,0.47560439560439566,0.5795604395604396
86,0.5749450549450549,0.4773626373626374,0.5821978021978023
87,0.581978021978022,0.47780219780219785,0.5762637362637365
88,0.578901098901099,0.4786813186813187,0.5782417582417582
89,0.5760439560439562,0.478021978021978,0.5797802197802199
90,0.5760439560439562,0.4786813186813187,0.5756043956043957
91,0.5793406593406594,0.4764835164835164,0.5738461538461539
92,0.5778021978021978,0.478021978021978,0.572087912087912
93,0.5821978021978023,0.47780219780219785,0.5734065934065934
94,0.5764835164835166,0.47692307692307695,0.5771428571428571
95,0.5813186813186814,0.47824175824175824,0.5769230769230771
96,0.5806593406593407,0.47714285714285715,0.5747252747252748
97,0.5824175824175823,0.4773626373626373,0.5736263736263737
98,0.582857142857143,0.4782417582417582,0.5723076923076922
99,0.5837362637362636,0.478021978021978,0.5723076923076924
100,0.5749450549450549,0.47758241758241754,0.5782417582417584
101,0.5813186813186814,0.47692307692307684,0.5821978021978023
102,0.5758241758241759,0.4782417582417582,0.5747252747252748
103,0.581978021978022,0.47626373626373625,0.5791208791208792
104,0.5813186813186813,0.4773626373626373,0.5784615384615386
105,0.5810989010989012,0.4782417582417582,0.5734065934065935
106,0.5835164835164834,0.4789010989010989,0.5762637362637364
107,0.5767032967032967,0.4795604395604396,0.5771428571428571
108,0.5773626373626374,0.47912087912087903,0.5747252747252748
109,0.581978021978022,0.4789010989010988,0.5771428571428572
110,0.5789010989010989,0.47934065934065934,0.5725274725274727
111,0.5789010989010989,0.4795604395604396,0.5762637362637363
112,0.5802197802197803,0.4795604395604396,0.5707692307692308
113,0.5784615384615386,0.47912087912087903,0.5723076923076924
114,0.5791208791208792,0.47912087912087914,0.5817582417582418
115,0.5810989010989012,0.4795604395604396,0.5747252747252748
116,0.5832967032967032,0.4786813186813186,0.5821978021978023
117,0.5793406593406593,0.47912087912087903,0.5806593406593408
118,0.5852747252747252,0.4782417582417582,0.5745054945054945
119,0.578901098901099,0.47846153846153844,0.5767032967032967
120,0.5813186813186814,0.47780219780219785,0.576923076923077
121,0.583076923076923,0.4780219780219779,0.5716483516483517
122,0.5784615384615386,0.4782417582417582,0.5762637362637364
123,0.5784615384615386,0.47846153846153844,0.5813186813186815
124,0.5819780219780221,0.47846153846153844,0.5738461538461538
125,0.5804395604395606,0.4782417582417582,0.5806593406593407
126,0.5819780219780221,0.4780219780219779,0.5760439560439561
127,0.5795604395604396,0.4775824175824175,0.5797802197802198
128,0.58,0.4773626373626373,0.5742857142857143
129,0.5872527472527472,0.4784615384615383,0.5740659340659341
130,0.5810989010989013,0.47692307692307684,0.5758241758241758
131,0.5740659340659341,0.47560439560439555,0.5771428571428572
132,0.5775824175824177,0.47714285714285715,0.5780219780219781
133,0.5808791208791209,0.4767032967032966,0.5745054945054945
134,0.5841758241758244,0.4773626373626373,0.5758241758241759
135,0.583076923076923,0.4775824175824175,0.5729670329670329
136,0.5828571428571429,0.47692307692307684,0.5791208791208793
137,0.5793406593406594,0.47714285714285704,0.5742857142857143
138,0.5773626373626374,0.47780219780219774,0.5758241758241759
139,0.5819780219780221,0.476043956043956,0.5773626373626374
140,0.5793406593406594,0.4751648351648351,0.5767032967032967
141,0.5843956043956045,0.47494505494505485,0.5784615384615385
142,0.5797802197802199,0.4745054945054944,0.5727472527472528
143,0.5821978021978023,0.4745054945054944,0.573846153846154
144,0.5782417582417583,0.4738461538461538,0.574945054945055
145,0.5795604395604396,0.4731868131868131,0.5731868131868131
146,0.5797802197802199,0.47406593406593395,0.5760439560439562
147,0.5843956043956045,0.47340659340659336,0.573846153846154
148,0.5786813186813186,0.4736263736263735,0.5758241758241759
149,0.5839560439560438,0.47340659340659336,0.5775824175824176
150,0.580879120879121,0.47406593406593406,0.5742857142857143
151,0.5826373626373625,0.4742857142857142,0.5760439560439562
152,0.5804395604395606,0.47340659340659336,0.5797802197802199
153,0.5850549450549452,0.4729670329670329,0.5762637362637364
154,0.5762637362637364,0.47318681318681316,0.569010989010989
155,0.5771428571428572,0.47274725274725277,0.5709890109890111
156,0.5813186813186814,0.4723076923076923,0.5734065934065935
157,0.581978021978022,0.47252747252747246,0.5716483516483518
158,0.5795604395604397,0.47318681318681316,0.5742857142857142
159,0.5815384615384614,0.47274725274725277,0.5760439560439561
160,0.5837362637362636,0.4729670329670329,0.5791208791208792
161,0.5806593406593408,0.4736263736263736,0.5837362637362637
162,0.5835164835164836,0.4729670329670329,0.580879120879121
163,0.578021978021978,0.47340659340659336,0.5775824175824176
164,0.5815384615384616,0.47318681318681316,0.5800000000000001
165,0.5824175824175825,0.47340659340659336,0.574945054945055
166,0.5879120879120879,0.4738461538461538,0.576923076923077
167,0.587032967032967,0.47340659340659336,0.58
168,0.5863736263736266,0.47340659340659336,0.5767032967032968
169,0.5868131868131867,0.47340659340659336,0.5791208791208791
170,0.5797802197802198,0.4736263736263736,0.5747252747252748
171,0.5826373626373627,0.4729670329670329,0.5782417582417584
172,0.5872527472527473,0.4736263736263736,0.5758241758241759
173,0.5832967032967034,0.47274725274725266,0.5745054945054946
174,0.5843956043956045,0.472087912087912,0.5742857142857144
175,0.5817582417582418,0.4729670329670329,0.5762637362637363
176,0.5821978021978023,0.4723076923076922,0.5817582417582418
177,0.5865934065934066,0.472087912087912,0.5758241758241759
178,0.5786813186813188,0.47252747252747246,0.5720879120879121
179,0.580879120879121,0.47252747252747246,0.5720879120879121
180,0.582857142857143,0.47186813186813176,0.5745054945054947
181,0.5808791208791207,0.472087912087912,0.5771428571428571
182,0.5857142857142857,0.472087912087912,0.5804395604395606
183,0.5815384615384617,0.472087912087912,0.5819780219780221
184,0.5793406593406593,0.4716483516483516,0.5707692307692308
185,0.574945054945055,0.472087912087912,0.5764835164835165
186,0.5793406593406594,0.4729670329670329,0.5751648351648351
187,0.5804395604395605,0.472087912087912,0.5731868131868132
188,0.578021978021978,0.47274725274725266,0.5714285714285714
189,0.5815384615384616,0.47252747252747246,0.5795604395604397
190,0.576923076923077,0.4723076923076922,0.5778021978021979
191,0.5791208791208793,0.4723076923076922,0.5740659340659342
