round,avg,prox,sim
0,0.033193882449763394,0.033193882449763394,0.033193882449763394
1,0.12451820862766613,0.11314724641656951,0.10434126603113641
2,0.13868733283039572,0.11325697825937865,0.14140319593992176
3,0.16964542898292298,0.12229613881078115,0.1670255812358549
4,0.20452643851587682,0.13724710239352583,0.22381180988958232
5,0.24599135861737875,0.15248611206364446,0.27080447157259446
6,0.29364241135724567,0.18226459090597352,0.33701392222755644
7,0.33628694876894594,0.208024141005418,0.38536451546533157
8,0.3758178451409368,0.23581373019683147,0.43279610451958034
9,0.403676016734106,0.27283451066456355,0.4729168095466703
10,0.44512722035525687,0.30236609286057203,0.5028187367121595
11,0.46693642411357245,0.3287703175365201,0.5286605856937109
12,0.49033673959262053,0.36022220698168855,0.5510458816267747
13,0.5123791235169055,0.3896852067759413,0.5710719429394417
14,0.5321720046636033,0.41898360880598035,0.593896166243742
15,0.5470681023249434,0.4454152664426308,0.6034565530484878
16,0.5617996022220697,0.46681297579041214,0.6186269803168508
17,0.5627597558466497,0.47838968520677605,0.6254577875317194
18,0.5712228242233044,0.49468486386393246,0.6350181743364653
19,0.579507578355394,0.5053151361360675,0.6430011659008299
20,0.5907825252040326,0.5171936081201564,0.646114806940539
21,0.6039914957821823,0.5366298607777243,0.6580344283656815
22,0.6082436046910361,0.5446540017831423,0.6646183389342295
23,0.6285851450517796,0.5648035114189698,0.6732185721143953
24,0.6356216994719155,0.5748302585556546,0.6764282285165627
25,0.6381592483368769,0.5817982305740347,0.6802688430148823
26,0.6434263767917152,0.5842260475961869,0.6830670050065152
27,0.6528633152733008,0.5923736369247652,0.6890748234003153
28,0.6607228585145052,0.6008915712228243,0.689897812221384
29,0.660709142034154,0.6053768602976477,0.6950826417941156
30,0.6648926685412524,0.6093272066387765,0.699951992318771
31,0.6693642411357246,0.6141005418009738,0.7023935258212743
32,0.6760578835470819,0.6222618476099033,0.7092791989575477
33,0.6781016391194019,0.6257321171387422,0.7049859406076401
34,0.678005623756944,0.6323297441876414,0.7124477059186612
35,0.6806391879843633,0.6334544955764352,0.7151772855085385
36,0.6891022563610177,0.6407379466428914,0.7182772100678967
37,0.6933132158288183,0.6418764145120364,0.7240244153350249
38,0.6971263973664358,0.6488718194911185,0.7257389753789177
39,0.7048899252451821,0.6530964954392703,0.7275769837459709
40,0.7070708456210136,0.6601193333790549,0.7321994376243056
41,0.7096632604073795,0.6626705987243673,0.7373294012756328
42,0.7165626500240039,0.6671147383581374,0.7410740004114944
43,0.7184006583910569,0.6663328989781222,0.7412248816953568
44,0.7209107742953159,0.6713668472669913,0.7434058020711884
45,0.71879843632124,0.6728207941842123,0.7490981414169124
46,0.72132226870585,0.671613743913312,0.7480145394691722
47,0.7248336876757424,0.6765653933200741,0.7526781427885604
48,0.7243673273438036,0.6764830944379673,0.7510047321857211
49,0.726630546601742,0.6797201838008368,0.7539537754612167
50,0.7335162197380153,0.6847404156093546,0.7590151567107879
51,0.7335710856594198,0.6880735203346822,0.7614978396543447
52,0.7428022769357383,0.6916260887456278,0.7661202935326795
53,0.7418421233111583,0.6950963582744668,0.7662300253754886
54,0.7373842671970371,0.6953981208421918,0.76528358823126
55,0.7407722378437693,0.6969069336808176,0.7685481105548315
56,0.7397983677388382,0.6954255538028943,0.768493244633427
57,0.7428571428571428,0.7010493107468623,0.7739798367738838
58,0.7438035800013717,0.7007749811398395,0.7732940127563268
59,0.742665112132227,0.6976887730608325,0.7753926342500516
60,0.7448597489884097,0.7035319936904192,0.7787668884164324
61,0.7494136204649887,0.7040943693848158,0.7707564638913654
62,0.7511556134695836,0.7066867841711817,0.7768191482065702
63,0.7487689458884851,0.708648240861395,0.7784102599273026
64,0.7561484123173994,0.7167683972292709,0.779987655167684
65,0.7542555380289417,0.7147383581373018,0.7845003772032098
66,0.7537754612166517,0.715602496399424,0.7825389205129963
67,0.7601261916192305,0.7202935326795145,0.7814964680063096
68,0.7593855016802689,0.7208970578149646,0.7862835196488581
69,0.76083944859749,0.7239695494136204,0.7900006858240175
70,0.7604142377066044,0.7243947603045058,0.790137850627529
71,0.7645291818119471,0.726342500514368,0.7919072765928262
72,0.7618270351827722,0.7258487072217269,0.793333790549345
73,0.7641176874014128,0.7258075577806734,0.7893011453261092
74,0.7578629723612921,0.7227487826623689,0.7910980042521091
75,0.756189561758453,0.722186406967972,0.7965022975104588
76,0.7588779919072767,0.724312461422399,0.7949934846718332
77,0.7632123996982374,0.7271654893354366,0.7952815307592072
78,0.7641039709210615,0.7270557574926275,0.7987792332487484
79,0.7616624374185583,0.7278787463136958,0.7999314175982443
80,0.7635690281873672,0.7296756052396955,0.7993964748645497
81,0.7638022083533365,0.7326109320348397,0.7998628351964886
82,0.7659145463274124,0.7326657979562444,0.8043618407516632
83,0.7644880323708937,0.7345312392839998,0.7973801522529319
84,0.7684932446334272,0.7368081750222893,0.8047321857211439
85,0.7698374597078389,0.7397160688567315,0.8004663603319389
86,0.7673959262053357,0.7384267197037241,0.8057883547081818
87,0.7706192990878542,0.7343392085590837,0.8003566284891297
88,0.7783416775255468,0.7407996708044716,0.8043206913106096
89,0.7806871956655922,0.7439681777655853,0.7975447500171455
90,0.7828543995610726,0.7446540017831426,0.8047047527604416
91,0.7870790755092243,0.7501817433646526,0.8130992387353405
92,0.790727659282628,0.7510321651464235,0.8136890473904396
93,0.7910705712914067,0.756409025444071,0.8161168644125917
94,0.7906453604005212,0.7575612097935668,0.8078869762019065
95,0.7946231397023523,0.760661134352925,0.8104931074686236
96,0.7925793841300321,0.7630066524929704,0.8124134147177833
97,0.7956793086893903,0.7636650435498252,0.8172690487620875
98,0.7951443659556958,0.7649406762224813,0.8146766339757218
99,0.7979425279473287,0.7663397572182978,0.8145120362115081
100,0.803772032096564,0.7688224401618544,0.8124408476784857
101,0.8047459022014951,0.7730196831493039,0.8170770180371717
102,0.8053357108565943,0.7753926342500516,0.8179274398189424
103,0.8014265139565188,0.7714697208696248,0.8207118853302243
104,0.8033879706467322,0.7732802962759756,0.831520471846924
105,0.802894177354091,0.7705918661271518,0.8197654481859954
106,0.8008915712228242,0.7735957753240519,0.8152390096701188
107,0.799135861737878,0.7713874219875181,0.8155819216788971
108,0.8028667443933888,0.7711679583018998,0.8224950277758727
109,0.8071737192236472,0.7777107194293944,0.8276798573486044
110,0.807640079555586,0.779493861875043,0.8237020780467733
111,0.8107674370756465,0.7797956244427681,0.8290103559426651
112,0.8157190864824085,0.7842123311158357,0.8326315067553665
113,0.815074411905905,0.7829092654824772,0.8241272889376585
114,0.8131129552156917,0.7820725601810576,0.8182566353473698
115,0.816432343460668,0.7822234414649202,0.8250462931211852
116,0.8132775529799053,0.7817433646526301,0.8210822302997051
117,0.8124957135998903,0.7820725601810575,0.833920855908374
118,0.8147589328578287,0.7831698786091489,0.8331253000480078
119,0.8163500445785611,0.7834853576572252,0.8380495164940676
120,0.8196557163431865,0.7836911048624924,0.8317948014539469
121,0.8235237638022084,0.7897126397366436,0.8352513545024346
122,0.8248954118373226,0.7912900349770248,0.8354433852273506
123,0.8225773266579797,0.7889033673959263,0.8382278307386325
124,0.8208627666140869,0.7872436732734379,0.8425896714902955
125,0.8187778616007133,0.7887936355531171,0.8386393251491667
126,0.8200809272340717,0.7836911048624923,0.8337699746245113
127,0.8224675948151705,0.7906453604005211,0.8417118167478226
128,0.8219600850421782,0.787614018242919,0.8425210890885398
129,0.823400315479048,0.7894245936492696,0.846101090460188
130,0.8230299705095673,0.786763596461148,0.8429188670187229
131,0.8177354090940264,0.7816610657705232,0.838858788834785
132,0.8188052945614155,0.7842809135175914,0.8316850696111376
133,0.8206433029284685,0.7863658185309649,0.835388519305946
134,0.8178451409368356,0.7861875042863999,0.8447294424250736
135,0.8165832247445306,0.7811398395171798,0.8407105136821891
136,0.8121802345518139,0.7794389959536383,0.8442630820931348
137,0.8126054454426994,0.7819491118578974,0.8411905904944792
138,0.8128111926479665,0.7852959330635758,0.8485700569233935
139,0.8144571702901036,0.7839242850284617,0.8440984843289212
140,0.8198614635484535,0.7885467389067965,0.844263082093135
141,0.8195871339414307,0.7863795350113161,0.84348124271312
142,0.8195459845003772,0.7866675810986902,0.8467183320759892
143,0.8197791646663465,0.7882586928194226,0.8429600164597765
144,0.8202180920375832,0.789849804540155,0.8548247719635141
145,0.8175570948494617,0.7887524861120636,0.8535079898498045
146,0.8214251423084837,0.7913860503394828,0.8510115904258967
147,0.8196419998628351,0.7895754749331321,0.8506000960153624
148,0.8159934160894314,0.7867224470200945,0.8390508195597011
149,0.8220835333653385,0.7900006858240175,0.8422056100404637
150,0.8163500445785612,0.7803305671764624,0.8394485974898841
151,0.8201906590768809,0.779795624442768,0.843494959193471
152,0.8201357931554765,0.7843083464782937,0.8494204787051642
153,0.8214114258281324,0.7834167752554695,0.8443453809752417
154,0.8224675948151703,0.7865304162951786,0.8457444619710582
155,0.8199711953912627,0.7826212193951032,0.8398875248611207
156,0.817200466360332,0.7796584596392566,0.8498319731156984
157,0.8192442219326521,0.7778890336739591,0.8443179480145394
