round,avg,prox,sim
0,0.14765714285714285,0.14765714285714285,0.14765714285714285
1,0.2678857142857143,0.26274285714285717,0.2580571428571428
2,0.29451428571428573,0.29382857142857144,0.32868571428571425
3,0.33325714285714286,0.3102857142857143,0.34719999999999995
4,0.38022857142857136,0.35382857142857144,0.41291428571428573
5,0.43325714285714284,0.39291428571428566,0.4533714285714286
6,0.4912,0.44994285714285714,0.5043428571428572
7,0.5347428571428572,0.4865142857142857,0.5269714285714285
8,0.5608,0.5341714285714285,0.5857142857142857
9,0.5954285714285714,0.5674285714285714,0.5909714285714285
10,0.6209142857142858,0.5937142857142856,0.6046857142857144
11,0.6426285714285714,0.6211428571428572,0.6424000000000001
12,0.6542857142857142,0.6394285714285713,0.6532571428571429
13,0.6758857142857142,0.6569142857142858,0.6882285714285715
14,0.6921142857142857,0.6699428571428571,0.6875428571428572
15,0.7056,0.6905142857142859,0.6961142857142857
16,0.7141714285714286,0.7042285714285714,0.7306285714285714
17,0.7305142857142858,0.7188571428571429,0.7228571428571428
18,0.7425142857142858,0.7296,0.7524571428571428
19,0.7570285714285714,0.7421714285714286,0.7568
20,0.7688000000000001,0.7524571428571428,0.7445714285714287
21,0.7782857142857142,0.765257142857143,0.7536
22,0.7817142857142857,0.7692571428571431,0.7782857142857144
23,0.7855999999999999,0.7752000000000001,0.7872000000000001
24,0.7926857142857143,0.781942857142857,0.7875428571428572
25,0.8016,0.7901714285714286,0.7944000000000001
26,0.8050285714285715,0.7923428571428572,0.7988571428571429
27,0.8094857142857143,0.7958857142857143,0.8097142857142857
28,0.8146285714285714,0.8001142857142857,0.8160000000000001
29,0.8178285714285715,0.8033142857142856,0.8121142857142856
30,0.8257142857142856,0.8098285714285715,0.8402285714285713
31,0.8281142857142857,0.8147428571428572,0.8088
32,0.8299428571428572,0.8188571428571427,0.8393142857142858
33,0.8337142857142859,0.8179428571428572,0.8266285714285713
34,0.8367999999999999,0.8219428571428572,0.8395428571428571
35,0.8429714285714285,0.8296000000000001,0.8452571428571428
36,0.8469714285714285,0.8344,0.8342857142857143
37,0.8528,0.8357714285714285,0.8462857142857142
38,0.8583999999999999,0.8432000000000001,0.8577142857142857
39,0.8552,0.8420571428571428,0.8468571428571428
40,0.8629714285714286,0.8524571428571428,0.8499428571428571
41,0.8632000000000001,0.850057142857143,0.8574857142857142
42,0.8669714285714286,0.8518857142857144,0.8540571428571428
43,0.8694857142857143,0.8558857142857144,0.8619428571428573
44,0.8682285714285713,0.8557714285714285,0.8649142857142856
45,0.8732571428571428,0.8614857142857142,0.8670857142857142
46,0.8753142857142858,0.8646857142857143,0.8708571428571428
47,0.8806857142857143,0.8669714285714286,0.8686857142857143
48,0.8781714285714287,0.8683428571428573,0.8664000000000001
49,0.8811428571428572,0.8695999999999999,0.8653714285714286
50,0.8785142857142857,0.8708571428571428,0.8677714285714285
51,0.8813714285714286,0.8722285714285714,0.8713142857142858
52,0.8836571428571428,0.8753142857142857,0.8637714285714284
53,0.8832,0.8737142857142857,0.8636571428571428
54,0.884,0.8758857142857144,0.8824000000000001
55,0.884,0.8775999999999999,0.8731428571428571
56,0.890057142857143,0.8814857142857143,0.8753142857142857
57,0.8875428571428573,0.8795428571428572,0.8805714285714286
58,0.8873142857142857,0.8809142857142858,0.8756571428571429
59,0.8888,0.8814857142857144,0.8845714285714285
60,0.8913142857142858,0.8828571428571428,0.8899428571428571
61,0.8928,0.8838857142857143,0.8842285714285715
62,0.8934857142857143,0.8856,0.8811428571428571
63,0.8981714285714286,0.8897142857142857,0.8889142857142855
64,0.8980571428571429,0.8921142857142857,0.8869714285714286
65,0.8990857142857142,0.8925714285714287,0.8896
66,0.8993142857142858,0.8921142857142859,0.8922285714285716
67,0.8993142857142857,0.8923428571428572,0.8953142857142857
68,0.9011428571428571,0.8922285714285715,0.9007999999999998
69,0.9018285714285715,0.8961142857142858,0.8942857142857142
70,0.9033142857142857,0.8956571428571428,0.8918857142857143
71,0.9021714285714285,0.8965714285714286,0.8934857142857143
72,0.9077714285714287,0.9012571428571429,0.9075428571428571
73,0.906057142857143,0.8984,0.9042285714285714
74,0.9052571428571429,0.9001142857142858,0.8979428571428572
75,0.9061714285714286,0.9005714285714287,0.9058285714285714
76,0.9056000000000001,0.9002285714285715,0.9094857142857143
77,0.9083428571428573,0.9020571428571428,0.904457142857143
78,0.9081142857142859,0.9011428571428571,0.9074285714285715
79,0.9069714285714287,0.9005714285714285,0.9102857142857144
80,0.9081142857142857,0.9007999999999999,0.9080000000000001
81,0.9077714285714287,0.9022857142857144,0.9114285714285715
82,0.9089142857142858,0.9013714285714286,0.9126857142857142
83,0.9078857142857143,0.9038857142857143,0.9181714285714286
84,0.9094857142857143,0.9030857142857143,0.9125714285714286
85,0.9088,0.9032,0.9163428571428572
86,0.9080000000000001,0.9032,0.9172571428571429
87,0.9114285714285714,0.9046857142857144,0.9169142857142857
88,0.9109714285714287,0.9048,0.9124571428571427
89,0.910057142857143,0.9036571428571428,0.9198857142857142
90,0.9090285714285715,0.9035428571428572,0.9188571428571429
91,0.9105142857142857,0.9048,0.9224
92,0.9117714285714287,0.9081142857142858,0.9193142857142858
93,0.9104,0.9059428571428572,0.924
94,0.9116571428571429,0.9057142857142858,0.9229714285714287
95,0.9122285714285715,0.9053714285714286,0.9207999999999998
96,0.9104000000000001,0.9057142857142859,0.9238857142857142
97,0.9101714285714286,0.9033142857142858,0.9281142857142858
98,0.9109714285714287,0.9041142857142858,0.9242285714285716
99,0.9109714285714287,0.905942857142857,0.9214857142857141
