round,train_loss,train_acc,test_acc
0,2.7060778665017544,0.10743707836014531,0.10866910866910867
1,2.3119824003190437,0.21965814737934614,0.22642789309455977
2,1.9043715344176477,0.36788077322262586,0.3808167141500475
3,1.6193037604570937,0.4900590295796575,0.4911138244471578
4,1.3079454093576097,0.6013719512195121,0.6042599375932709
5,1.1410599672960502,0.6786617799688636,0.6764346764346765
6,1.0942167019193385,0.6811916190970421,0.6800976800976801
7,1.0289533723991018,0.6993545666839647,0.7001763668430335
8,0.9579027062400375,0.7244907887908666,0.7202550535883869
9,0.9165406408407989,0.73868059159315,0.7343644010310677
10,0.8764253619922491,0.7498378308251168,0.7456247456247457
11,0.7645558602254902,0.7928126621691749,0.7924297924297924
12,0.6885874350711106,0.8149487545407369,0.8093881427214761
13,0.6896282750899315,0.8122243124026985,0.8054538054538054
14,0.6831158840848538,0.7974507005708354,0.7921584588251255
15,0.6710101636089182,0.7984074987026466,0.7913444580111246
16,0.6341287726773212,0.825473533990659,0.8190204856871524
17,0.6154820495289927,0.8294142449403218,0.8259394926061593
18,0.6486356431700736,0.7995426829268293,0.7918871252204586
19,0.6372816158282427,0.8010508562532433,0.7924297924297924
20,0.6229810767512736,0.8181921380384016,0.8145434812101479
21,0.6808791372398969,0.7857745199792423,0.7818477818477818
22,0.6488782337074833,0.7955533212247016,0.7867317867317868
23,0.6004098857325015,0.8154352620653866,0.8087098087098087
24,0.5545814935042807,0.8469609496626881,0.8431691765025099
25,0.5057121124377133,0.8592047223663726,0.8538868538868539
26,0.5065277159577946,0.8594155422937209,0.8547008547008547
27,0.5281689954653612,0.8521503632589518,0.848731515398182
28,0.48890769307658205,0.8618480799169694,0.8582281915615249
29,0.47593369872899377,0.8676050856253243,0.8632478632478633
30,0.4795536330215281,0.8631454333160353,0.8598561931895266
31,0.4859062753385537,0.8597723144784639,0.855650522317189
32,0.5172572850447741,0.8477880124545927,0.8438475105141772
33,0.5222991609588975,0.8395011676180592,0.835707502374169
34,0.4985918997124574,0.8556045666839647,0.8500881834215167
35,0.4923442739933042,0.8542261286974572,0.8488671822005155
36,0.4698004384989573,0.8616048261546445,0.8580925247591914
37,0.4798579478473753,0.8475123248572911,0.8466965133631801
38,0.44337421830501417,0.8708809029579657,0.8689458689458689
39,0.4278762268043738,0.880011027503892,0.8764075430742098
40,0.4245270499009296,0.881211079398028,0.877085877085877
41,0.42083873543324074,0.8822651790347691,0.8780355447022113
42,0.41480668669155224,0.8851193565127141,0.8800705467372134
43,0.4179462118641694,0.8833354955889985,0.879392212725546
44,0.4116565045209159,0.88641670991178,0.8808845475512143
45,0.4212715271665228,0.8780974312402698,0.875322208655542
