round,train_loss,train_acc,test_acc
0,4.097241237011191,0.0,0.0
1,2.850475305051547,0.0968609865470852,0.09169467114738358
2,2.8470500327479678,0.11614349775784753,0.11233797407585214
3,2.493086721437394,0.14131165919282512,0.14834373499759962
4,2.3670299058136917,0.3306614349775785,0.3331733077292367
5,2.1372579996160863,0.26121076233183854,0.2558809409505521
6,2.1761915818591824,0.25599775784753365,0.2530004800768123
7,2.0688400117137506,0.28677130044843047,0.29668746999519924
8,1.9549894118656492,0.31647982062780267,0.3182909265482477
9,2.3513910599487247,0.23957399103139013,0.23619779164666346
10,2.1484029213375844,0.2602017937219731,0.257321171387422
11,2.181701766118207,0.24943946188340807,0.2486797887662026
12,2.4408722954280173,0.26603139013452914,0.27364378300528086
13,1.9683934181394065,0.32107623318385653,0.3307729236677868
14,1.9011831888102095,0.23480941704035874,0.22611617858857416
15,1.7582427212208376,0.35896860986547086,0.3643783005280845
16,1.8373334275299658,0.2969730941704036,0.28612578012482
17,1.7477896791068428,0.35644618834080716,0.33893422947671625
18,1.7159153038477148,0.3836883408071749,0.38214114258281323
19,1.8864708576034004,0.33105381165919284,0.32453192510801726
20,1.7545866539292538,0.37309417040358744,0.3672587614018243
21,1.8696863227160523,0.33329596412556056,0.32645223235717713
22,2.2543444971332636,0.24080717488789238,0.24627940470475276
23,1.7620436493925449,0.3462443946188341,0.3360537686029765
24,1.5108161547359062,0.5363789237668162,0.527604416706673
25,1.636944830865336,0.38161434977578473,0.3739798367738838
26,1.939489830298675,0.32701793721973094,0.3187710033605377
27,1.954854759700897,0.31519058295964125,0.3029284685549688
28,1.5311680316190015,0.507847533632287,0.5093614978396543
29,1.8783180966405324,0.2593609865470852,0.2597215554488718
30,1.4925360130121088,0.49859865470852016,0.4959193470955353
31,1.6317064472545155,0.43458520179372195,0.4296687469995199
32,1.4299719740824581,0.5358183856502242,0.5458473355736918
33,1.5708911594554715,0.41535874439461884,0.41910705712914065
34,1.410443636487685,0.5553811659192825,0.5559289486317811
35,1.4141946583251248,0.5471973094170404,0.5511281805088815
36,1.4483874596588548,0.49114349775784755,0.500720115218435
