round,train_loss,train_acc,test_acc
0,0.7052780472056966,0.43661971830985913,0.46153846153846156
1,0.6805924946993169,0.5408450704225352,0.4846153846153846
2,0.6634781688032015,0.6169014084507042,0.46923076923076923
3,0.6342924616706204,0.6366197183098592,0.4846153846153846
4,0.6262748949124779,0.6253521126760564,0.5076923076923077
5,0.6038977806836786,0.723943661971831,0.5
6,0.5926711105125051,0.7126760563380282,0.5
7,0.5859409613088823,0.676056338028169,0.5
8,0.5739513328797381,0.7014084507042253,0.5
9,0.5646489397320948,0.7633802816901408,0.5076923076923077
10,0.5704014962407905,0.723943661971831,0.5461538461538461
11,0.5973938459661645,0.7154929577464789,0.5076923076923077
12,0.5746037141538002,0.7380281690140845,0.5153846153846153
13,0.5687329710369379,0.7126760563380282,0.5384615384615384
14,0.5624628682791347,0.7408450704225352,0.5615384615384615
15,0.5298805398000798,0.7549295774647887,0.5307692307692308
16,0.5082001923255517,0.7464788732394366,0.5384615384615384
17,0.4947071011847174,0.7690140845070422,0.5461538461538461
18,0.48658847452049525,0.7746478873239436,0.5538461538461539
19,0.4777574817269621,0.7943661971830986,0.5538461538461539
20,0.48139462939030686,0.7887323943661971,0.5615384615384615
21,0.48398225013638885,0.8,0.5769230769230769
22,0.48434636677864573,0.8028169014084507,0.5692307692307692
23,0.4765840720332844,0.7915492957746478,0.5923076923076923
24,0.4604865037639376,0.8169014084507042,0.5846153846153846
25,0.4595747734039602,0.8112676056338028,0.6
26,0.4580009158753173,0.8084507042253521,0.5692307692307692
27,0.453858422634887,0.8140845070422535,0.5538461538461539
28,0.4509560790490097,0.8169014084507042,0.5461538461538461
29,0.459360239675767,0.7859154929577464,0.5923076923076923
30,0.44651823358636505,0.8028169014084507,0.5615384615384615
31,0.4462349907718074,0.7971830985915493,0.6076923076923076
32,0.44259155090426056,0.7971830985915493,0.6076923076923076
33,0.43816890113160645,0.8028169014084507,0.5615384615384615
34,0.4374070570922234,0.8028169014084507,0.5615384615384615
35,0.43269343637454677,0.8140845070422535,0.5538461538461539
36,0.42390893796380136,0.8338028169014085,0.5461538461538461
37,0.43186838360319674,0.8084507042253521,0.5923076923076923
38,0.41783257249585337,0.8366197183098592,0.5538461538461539
39,0.4113182374394276,0.8450704225352113,0.5615384615384615
40,0.40454818299958406,0.8450704225352113,0.5692307692307692
41,0.3993929343324312,0.8366197183098592,0.5692307692307692
42,0.395883508163019,0.8422535211267606,0.5692307692307692
43,0.3983989846013801,0.819718309859155,0.5846153846153846
44,0.3970027620313873,0.8225352112676056,0.5846153846153846
45,0.38702744330528754,0.8394366197183099,0.5923076923076923
46,0.3830026326045184,0.856338028169014,0.5692307692307692
47,0.3782695170124652,0.8507042253521127,0.5769230769230769
48,0.37489883726541423,0.8535211267605634,0.5846153846153846
49,0.37677272852037996,0.856338028169014,0.5769230769230769
