round,train_loss,train_acc,test_acc
0,4.097241237011191,0.0,0.0
1,2.9123539311936617,0.09831838565022422,0.09313490158425348
2,3.179337097082972,0.11765695067264574,0.11377820451272204
3,2.61914189331601,0.1374439461883408,0.14114258281325012
4,2.356357509465763,0.30084080717488787,0.2952472395583293
5,2.1227327572925208,0.2242152466367713,0.2299567930868939
6,2.1384266439040145,0.23772421524663678,0.2328372539606337
7,2.0888710729076188,0.2692264573991031,0.26452232357177147
8,1.7884381304808261,0.4014013452914798,0.40614498319731157
9,2.70044313322736,0.24753363228699551,0.2443590974555929
10,2.0683001349759476,0.3124439461883408,0.313970235237638
11,2.1982252676323926,0.2577914798206278,0.257321171387422
12,2.7925314844256026,0.27057174887892377,0.2774843975036006
13,1.7011385339792533,0.3822309417040359,0.38022083533365336
14,2.008432998207519,0.24114349775784755,0.2328372539606337
15,1.6312281740453478,0.37438340807174886,0.3816610657705233
16,1.7892560701800568,0.3099775784753363,0.29668746999519924
17,1.5402613975976347,0.4334641255605381,0.4339894383101296
18,1.584948344421761,0.4070627802690583,0.40614498319731157
19,1.974206792018606,0.3306053811659193,0.3274123859817571
20,1.6414797087922492,0.39075112107623317,0.38598175708113297
21,1.8543097997593774,0.33772421524663676,0.32693230916946714
22,2.8723126254591573,0.27068385650224214,0.27076332213154103
23,1.578746922680014,0.40667040358744394,0.3917426788286126
24,1.3135345634757938,0.5780269058295964,0.57177148343735
25,1.5662683668893014,0.3847533632286996,0.37782045127220354
26,2.1163101098462604,0.3256165919282511,0.3197311569851176
27,2.0253510554859857,0.32219730941704033,0.313970235237638
28,1.356147814284793,0.5461322869955157,0.5468074891982717
29,1.94681683015663,0.2658632286995516,0.26788286125780125
30,1.4327280603115333,0.46294843049327355,0.4589534325492079
31,1.6034421300724349,0.4491031390134529,0.4464714354296688
32,1.2261043038570025,0.6080156950672646,0.614498319731157
33,1.405920741971031,0.4646300448430493,0.4671147383581373
34,1.1987425843195263,0.639237668161435,0.6260201632261162
35,1.2981879554087539,0.5604260089686098,0.5549687950072012
36,1.3426259291796807,0.5002242152466367,0.5132021123379741
37,1.8481136400369518,0.32903587443946186,0.3442150744119059
38,1.4005890906558711,0.4789237668161435,0.48055688910225636
39,1.2317172955370805,0.5496076233183856,0.5372059529524724
40,1.5472936804636044,0.41356502242152465,0.4258281325012002
41,1.157081802977842,0.6081838565022422,0.6024963994239079
42,1.1080996691612652,0.6797645739910314,0.6687469995199232
43,1.3963302715009103,0.49702914798206277,0.49063850216034566
44,1.0535569111060668,0.7220291479820627,0.7177148343734998
45,1.1383437030451715,0.5989349775784754,0.6092174747959673
46,1.7625052904367715,0.3716367713004484,0.37205952952472393
47,1.2586217298502345,0.5632847533632287,0.5420067210753721
48,1.2744236138703577,0.5529708520179372,0.5506481036965915
49,1.6582917973599627,0.439237668161435,0.4455112818050888
50,1.1557030516321616,0.5785874439461883,0.5746519443110898
51,2.5173943595835446,0.270347533632287,0.27124339894383104
52,1.3373077852910409,0.5017937219730941,0.4920787325972156
53,1.2765099087755107,0.5394058295964126,0.5352856457033125
54,1.344587084111411,0.47012331838565025,0.4819971195391263
55,1.0403917575196568,0.6878363228699551,0.6831493038886222
56,1.4728657652243906,0.43167040358744396,0.4311089774363898
57,0.9982591621009759,0.7060538116591928,0.686029764762362
58,1.0336650977253647,0.6738789237668161,0.6557849255880941
59,1.1764342899129396,0.5733183856502242,0.5631301008161306
60,1.3728415987508646,0.473542600896861,0.4656745079212674
61,1.4340901341422925,0.4884529147982063,0.4867978876620259
62,1.2093353516167455,0.5577354260089686,0.543446951512242
63,1.0947716915520584,0.6412556053811659,0.6207393182909265
64,1.4426615197061157,0.41670403587443944,0.42342774843975034
65,1.5695663869297425,0.34955156950672645,0.35477676428228516
66,1.1266040916968088,0.5961322869955157,0.5981757081132981
67,1.2069752150620312,0.5747757847533632,0.5765722515602496
68,1.1460672314374838,0.5502242152466368,0.5424867978876621
69,1.140994448635744,0.604932735426009,0.5933749399903985
70,1.0274862397011086,0.6848094170403587,0.6697071531445031
71,0.9776962670810821,0.7165919282511211,0.6989918386941911
72,1.2502267970833008,0.5362107623318386,0.5314450312049928
73,1.0121625624864359,0.6753363228699552,0.672107537205953
74,1.0483429170493455,0.650560538116592,0.6332213154104657
75,1.28335064033322,0.49809417040358744,0.49927988478156504
76,1.1034854864492811,0.5920964125560538,0.5832933269323092
77,0.9774056732220233,0.6929372197309417,0.6951512241958714
78,0.9563493952789917,0.7012892376681614,0.7033125300048008
79,1.1229004959972584,0.5738789237668162,0.5765722515602496
80,1.2579486435304308,0.5217488789237669,0.5151224195871339
81,1.2303691861708335,0.557847533632287,0.5352856457033125
82,1.1716305305939083,0.5765134529147982,0.5756120979356697
83,1.215748880083585,0.5172085201793722,0.5021603456553049
84,1.1110656877470124,0.6149663677130045,0.6116178588574172
85,1.1564059689123134,0.5778587443946188,0.5660105616898704
86,1.374239350456093,0.48604260089686097,0.4824771963514162
87,1.5566099411427907,0.4375560538116592,0.44599135861737876
88,1.564819338475876,0.39585201793721975,0.39078252520403267
89,1.1321460962896925,0.5695627802690583,0.5732117138742199
90,1.0328169376810703,0.6461883408071749,0.6293807009121459
91,1.3061265283518977,0.506670403587444,0.5108017282765243
92,0.9784836927921648,0.6672645739910313,0.6649063850216035
93,1.1270908589921724,0.5974775784753363,0.5880940950552088
94,1.0817509779998942,0.5827354260089687,0.5804128660585693
95,1.250714169262236,0.5390695067264574,0.5343254920787326
96,1.1554988832751731,0.6022982062780269,0.6024963994239079
97,0.8991732610063836,0.7240470852017937,0.7138742198751801
98,1.1782313929077222,0.541872197309417,0.5295247239558329
99,1.7342373111310327,0.3515695067264574,0.3451752280364858
100,1.2037364501706553,0.5329596412556054,0.5160825732117139
101,0.9935194905646847,0.6245515695067264,0.6192990878540566
102,1.1828126760132844,0.5525784753363229,0.5444071051368219
103,1.0742331629410187,0.6160874439461883,0.6135381661065771
104,1.1014611261616976,0.5930493273542601,0.5909745559289487
105,1.1501203128875905,0.5744955156950673,0.5727316370619299
106,1.055571593267367,0.6014013452914798,0.5943350936149784
107,1.0574138923042826,0.5775224215246637,0.5775324051848296
108,1.7333370064155538,0.36670403587443945,0.37253960633701394
109,0.8356310228595819,0.752914798206278,0.7412385981757081
110,0.8772779530356951,0.7239910313901345,0.7153144503120499
111,1.3922730947138884,0.48710762331838564,0.4867978876620259
112,1.1037816701122798,0.5978139013452914,0.585213634181469
113,0.9835117962311603,0.6596412556053811,0.6490638502160345
114,1.0217234320312136,0.6244955156950672,0.614018242918867
115,1.030493236246264,0.6205156950672646,0.6322611617858858
116,1.3162909110398304,0.5031390134529148,0.48919827172347574
117,0.8968061783772814,0.7131165919282512,0.6956313010081613
118,0.91627390547217,0.7133968609865471,0.6985117618819011
119,1.0858002781792806,0.5783071748878924,0.5832933269323092
120,1.3517781207847488,0.5021860986547085,0.4968795007201152
121,1.0545495709863746,0.6057174887892377,0.6020163226116179
122,0.8462112210290047,0.7263452914798206,0.7109937590014402
123,0.9124754079838906,0.6911434977578476,0.6778684589534325
124,0.9939346669843178,0.6630605381165919,0.6692270763322131
125,1.0002323889845957,0.6416479820627803,0.6293807009121459
126,0.9893258223953268,0.6685538116591928,0.6601056168987038
127,0.8249136874260122,0.7572309417040358,0.742198751800288
128,1.0052684047547558,0.6332399103139014,0.6298607777244359
129,0.8233366164591814,0.7440582959641255,0.7205952952472395
130,0.9201375567024331,0.6960762331838565,0.6913106096975516
131,1.1489477825455467,0.567713004484305,0.5607297167546808
132,1.0165236368474673,0.6294843049327354,0.6216994719155065
133,0.8983879742283591,0.6699551569506726,0.6629860777724436
134,0.9654848218072757,0.6713565022421525,0.6668266922707633
